segment_id,reference,prediction_raw,prediction_norm,error,lossy,lossy_label,type2,recording_type,gender,gender_label,agegrp,age_group,reference_norm,wer,cer,kr,ped,reference_phonemes,prediction_phonemes,sem,ref_len,pred_len,is_empty_prediction
L_ST_M5_VP397_01_00177,jau, Jaup.,jaup,,L,Lossy,ST,Spontaneous-TV,M,Male,5,60+,jau,1.0,0.3333333333333333,,0.3333333333333333,jɐʊ,jɐʊp,0.858726,3,4,0
L_ST_M5_VP397_01_00178,būdamas tikras kad esu priimtas žiūrėjau į skelbimų lentą ar skirtas bendrabutis jeigu bendrabučio būčiau negavęs būčiau su lagaminu grįžęs namo," Būdamas tikras, kad esu priimtas, žiūrėjau į skelbimų lentą, ar skirtas bendravotis. Jeigu bendravotis, būčiau negavęs, būčiau sulogaminu, grįžęs namo.",būdamas tikras kad esu priimtas žiūrėjau į skelbimų lentą ar skirtas bendravotis jeigu bendravotis būčiau negavęs būčiau sulogaminu grįžęs namo,,L,Lossy,ST,Spontaneous-TV,M,Male,5,60+,būdamas tikras kad esu priimtas žiūrėjau į skelbimų lentą ar skirtas bendrabutis jeigu bendrabučio būčiau negavęs būčiau su lagaminu grįžęs namo,0.19047619047619047,0.05555555555555555,0.875,0.07692307692307693,buːdɐmɐs tʲɪkrɐs kɐd ɛsʊ pʲrʲɪɪmtɐs ʒʲuː˖rʲeːjɐʊ iː sʲkʲɛlʲbʲɪmuː lʲɛntaː ɐr sʲkʲɪrtɐs bʲɛndrɐbʊtʲɪs jɛɪɡʊ bʲɛndrɐbʊt͡ɕoː˖ buːt͡ɕɛʊ nʲɛɡɐvʲæːs buːt͡ɕɛʊ sʊ ɫɐɡɐmʲɪnʊ ɡʲrʲiːʒʲæːs nɐmoː,buːdɐmɐs tʲɪkrɐs kɐd ɛsʊ pʲrʲɪɪmtɐs ʒʲuː˖rʲeːjɐʊ iː sʲkʲɛlʲbʲɪmuː lʲɛntaː ɐr sʲkʲɪrtɐs bʲɛndrɐvoːtʲɪs jɛɪɡʊ bʲɛndrɐvoːtʲɪs buːt͡ɕɛʊ nʲɛɡɐvʲæːs buːt͡ɕɛʊ sʊɫoːɡɐmʲɪnʊ ɡʲrʲiːʒʲæːs nɐmoː,0.8490802,144,143,0
L_ST_M5_VP397_01_00181,nes vilniuj nebuvo galimybės man rasti kur gyventi be to mano tėvai neturėjo," nes Vilniuje nebuvo galimybės man rasti kur gyventi, bet to mano tėvai neturėjo.",nes vilniuje nebuvo galimybės man rasti kur gyventi bet to mano tėvai neturėjo,,L,Lossy,ST,Spontaneous-TV,M,Male,5,60+,nes vilniuj nebuvo galimybės man rasti kur gyventi be to mano tėvai neturėjo,0.15384615384615385,0.02631578947368421,0.875,0.019417475728155338,nʲɛs vʲɪlʲnʲʊ˖j nʲɛbʊvoː ɡɐlʲɪmʲiːbʲeːs mɐn rɐsʲtʲɪ kʊr ɡʲiːvʲɛnʲtʲɪ bʲɛ toː mɐnoː tʲeːvɐɪ nʲɛtʊrʲeːjoː,nʲɛs vʲɪlʲnʲʊ˖jɛ nʲɛbʊvoː ɡɐlʲɪmʲiːbʲeːs mɐn rɐsʲtʲɪ kʊr ɡʲiːvʲɛnʲtʲɪ bʲɛt toː mɐnoː tʲeːvɐɪ nʲɛtʊrʲeːjoː,0.9630083,76,78,0
L_ST_M5_VP397_01_00187,pajėgumo toliau mane šelpti, Po jėgumo toliau mane šelbti.,po jėgumo toliau mane šelbti,,L,Lossy,ST,Spontaneous-TV,M,Male,5,60+,pajėgumo toliau mane šelpti,0.75,0.1111111111111111,0.5,0.11428571428571428,pɐjeːɡʊmoː toːlʲɪɐʊ mɐnʲɛ ɕɛlʲpʲtʲɪ,poː jeːɡʊmoː toːlʲɪɐʊ mɐnʲɛ ɕɛlʲbʲtʲɪ,0.95437026,27,28,0
L_ST_M5_VP397_01_00190,taigi radęs kad esu bendrabuty paskirtas įsitaisiau tauro bendrabutyje ir visus penkerius metus studijų gyvenau tauro bendrabutyje," Taigi, radas, kad esu bendravotį paskirtas į šį taisio Tauro bendravotyje ir visus penkerius metus studijų gyvinau Tauro bendravotyje.",taigi radas kad esu bendravotį paskirtas į šį taisio tauro bendravotyje ir visus penkerius metus studijų gyvinau tauro bendravotyje,,L,Lossy,ST,Spontaneous-TV,M,Male,5,60+,taigi radęs kad esu bendrabuty paskirtas įsitaisiau tauro bendrabutyje ir visus penkerius metus studijų gyvenau tauro bendrabutyje,0.47058823529411764,0.11538461538461539,0.5,0.13291139240506328,tɐɪɡʲɪ rɐdʲæːs kɐd ɛsʊ bʲɛndrɐbʊtʲiː pɐsʲkʲɪrtɐs iːsʲɪtɐɪsʲɛʊ tɐʊroː bʲɛndrɐbʊtʲiːjɛ ɪr vʲɪsʊs pʲɛŋkʲɛrʲʊ˖s mʲɛtʊs stʊdʲɪjuː ɡʲiːvʲɛnɐʊ tɐʊroː bʲɛndrɐbʊtʲiːjɛ,tɐɪɡʲɪ rɐdɐs kɐd ɛsʊ bʲɛndrɐvoːtʲiː pɐsʲkʲɪrtɐs iː ɕiː tɐɪsʲoː˖ tɐʊroː bʲɛndrɐvoːtʲiːjɛ ɪr vʲɪsʊs pʲɛŋkʲɛrʲʊ˖s mʲɛtʊs stʊdʲɪjuː ɡʲiːvʲɪnɐʊ tɐʊroː bʲɛndrɐvoːtʲiːjɛ,0.9080435,130,131,0
L_ST_M5_VP397_01_00200,iš pradžių ten, Iš praėjų ten,iš praėjų ten,,L,Lossy,ST,Spontaneous-TV,M,Male,5,60+,iš pradžių ten,0.3333333333333333,0.21428571428571427,0.0,0.2777777777777778,ɪʃ prɐd͡ʒʲuː˖ tʲɛn,ɪʃ prɐeːjuː tʲɛn,0.80439055,14,13,0
L_ST_M5_VP397_01_00201,gyventi teko va penktame aukšte kur nerakinamos durys buvo sunkoka truputėlį pirmam kurse o antrame kurse," Gyventi teko o penktame aukšte, kur nerokinamos durys. Buvo sunkuoka truputėlį pirmam kurse. O antrame kurse",gyventi teko o penktame aukšte kur nerokinamos durys buvo sunkuoka truputėlį pirmam kurse o antrame kurse,,L,Lossy,ST,Spontaneous-TV,M,Male,5,60+,gyventi teko va penktame aukšte kur nerakinamos durys buvo sunkoka truputėlį pirmam kurse o antrame kurse,0.1875,0.0380952380952381,0.75,0.04477611940298507,ɡʲiːvʲɛnʲtʲɪ tʲɛkoː vɐ pʲɛŋktɐmʲɛ ɐʊkʲɕtʲɛ kʊr nʲɛrɐkʲɪnɐmoːs dʊrʲiːs bʊvoː sʊŋkoːkɐ trʊpʊtʲeːlʲiː pʲɪrmɐm kʊrʲsʲɛ oː ɐntrɐmʲɛ kʊrʲsʲɛ,ɡʲiːvʲɛnʲtʲɪ tʲɛkoː oː pʲɛŋktɐmʲɛ ɐʊkʲɕtʲɛ kʊr nʲɛroːkʲɪnɐmoːs dʊrʲiːs bʊvoː sʊŋkuɔkɐ trʊpʊtʲeːlʲiː pʲɪrmɐm kʊrʲsʲɛ oː ɐntrɐmʲɛ kʊrʲsʲɛ,0.9840707,105,105,0
L_ST_M5_VP397_01_00204,ė rodos kad mano geriausias bičiulis kazimieras ambrasas kuris mokėsi marijampolės gimnazijoj kartu su manimi bet baigė lazdijuose mane atpažino ir jis buvo labai veiklus apsukrus ir," Rodos, kad mano geriausias bičiulis, Kasmiras Ambrasas, kuris mokėsi Marijampolės gimnazijoj kartu su manimi, bet baigė Lasdėjuose mane atpažinu ir jis buvo labai veiklus, apsukrus ir",rodos kad mano geriausias bičiulis kasmiras ambrasas kuris mokėsi marijampolės gimnazijoj kartu su manimi bet baigė lasdėjuose mane atpažinu ir jis buvo labai veiklus apsukrus ir,,L,Lossy,ST,Spontaneous-TV,M,Male,5,60+,ė rodos kad mano geriausias bičiulis kazimieras ambrasas kuris mokėsi marijampolės gimnazijoj kartu su manimi bet baigė lazdijuose mane atpažino ir jis buvo labai veiklus apsukrus ir,0.14814814814814814,0.04395604395604396,0.875,0.06046511627906977,eː roːdoːs kɐd mɐnoː ɡʲɛrʲɛʊsʲɛs bʲɪt͡ɕʊ˖lʲɪs kɐʑɪmʲiɛrɐs ɐmbrɐsɐs kʊrʲɪs moːkʲeːsʲɪ mɐrʲɪjɐmpoːlʲeːs ɡʲɪmnɐʑɪjoːj kɐrtʊ sʊ mɐnʲɪmʲɪ bʲɛt bɐɪɡʲeː ɫɐʑdʲɪjuɔsʲɛ mɐnʲɛ ɐtpɐʒʲɪnoː ɪr jɪs bʊvoː ɫɐbɐɪ vʲɛɪkɫʊs ɐpsʊkrʊs ɪr,roːdoːs kɐd mɐnoː ɡʲɛrʲɛʊsʲɛs bʲɪt͡ɕʊ˖lʲɪs kɐsʲmʲɪrɐs ɐmbrɐsɐs kʊrʲɪs moːkʲeːsʲɪ mɐrʲɪjɐmpoːlʲeːs ɡʲɪmnɐʑɪjoːj kɐrtʊ sʊ mɐnʲɪmʲɪ bʲɛt bɐɪɡʲeː ɫɐsʲdʲeːjuɔsʲɛ mɐnʲɛ ɐtpɐʒʲɪnʊ ɪr jɪs bʊvoː ɫɐbɐɪ vʲɛɪkɫʊs ɐpsʊkrʊs ɪr,0.9581617,182,178,0
L_ST_M5_VP397_01_00214,per turbūt vytautą martišių kuris dirbo prapsajungos komitete," per turbūt Vytautą Martišių, kuris dirbo Prapsąjungos komitete.",per turbūt vytautą martišių kuris dirbo prapsąjungos komitete,,L,Lossy,ST,Spontaneous-TV,M,Male,5,60+,per turbūt vytautą martišių kuris dirbo prapsajungos komitete,0.125,0.01639344262295082,0.8333333333333334,0.025974025974025976,pʲɛr tʊrbuːt vʲiːtɐʊtaː mɐrʲtʲɪɕuː˖ kʊrʲɪs dʲɪrboː prɐpsɐjʊŋɡoːs koːmʲɪtʲɛtʲɛ,pʲɛr tʊrbuːt vʲiːtɐʊtaː mɐrʲtʲɪɕuː˖ kʊrʲɪs dʲɪrboː prɐpsaːjʊŋɡoːs koːmʲɪtʲɛtʲɛ,0.98740673,61,61,0
L_ST_M5_VP397_01_00218,mūsų visas, mūsų visas,mūsų visas,,L,Lossy,ST,Spontaneous-TV,M,Male,5,60+,mūsų visas,0.0,0.0,1.0,0.0,muːsuː vʲɪsɐs,muːsuː vʲɪsɐs,1.0,10,10,0
L_ST_M5_VP397_01_00219,vaikinų kursas buvo apgyvendintas viename koridoriuje ir mes, Vaikinų kursas buvo apgyventintas viename koridoriuje ir mes,vaikinų kursas buvo apgyventintas viename koridoriuje ir mes,,L,Lossy,ST,Spontaneous-TV,M,Male,5,60+,vaikinų kursas buvo apgyvendintas viename koridoriuje ir mes,0.125,0.016666666666666666,0.8,0.013157894736842105,vɐɪkʲɪnuː kʊrsɐs bʊvoː ɐpʲɡʲiːvʲɛnʲdʲɪntɐs vʲiɛnɐmʲɛ koːrʲɪdoːrʲʊ˖jɛ ɪr mʲɛs,vɐɪkʲɪnuː kʊrsɐs bʊvoː ɐpʲɡʲiːvʲɛnʲtʲɪntɐs vʲiɛnɐmʲɛ koːrʲɪdoːrʲʊ˖jɛ ɪr mʲɛs,0.9985282,60,60,0
L_ST_M5_VP397_01_00220,keturi, kuri,kuri,,L,Lossy,ST,Spontaneous-TV,M,Male,5,60+,keturi,1.0,0.3333333333333333,0.0,0.375,kʲɛtʊrʲɪ,kʊrʲɪ,0.60985637,6,4,0
L_ST_M5_VP397_01_00221,muškietininkai kaip vėliau buvo pavadinti," muškietininkai, kaip vėliau buvo pavadinti,",muškietininkai kaip vėliau buvo pavadinti,,L,Lossy,ST,Spontaneous-TV,M,Male,5,60+,muškietininkai kaip vėliau buvo pavadinti,0.0,0.0,1.0,0.0,mʊɕkʲiɛtʲɪnʲɪŋkɐɪ kɐɪp vʲeːlʲɪɐʊ bʊvoː pɐvɐdʲɪnʲtʲɪ,mʊɕkʲiɛtʲɪnʲɪŋkɐɪ kɐɪp vʲeːlʲɪɐʊ bʊvoː pɐvɐdʲɪnʲtʲɪ,0.99999994,41,41,0
L_ST_M5_VP397_01_00222,apsigyvenom vienam kambary ir gyvenom, apsigyvenom vienam kamburį ir gyvenom,apsigyvenom vienam kamburį ir gyvenom,,L,Lossy,ST,Spontaneous-TV,M,Male,5,60+,apsigyvenom vienam kambary ir gyvenom,0.2,0.05405405405405406,0.75,0.02,ɐpʲsʲɪɡʲiːvʲɛnoːm vʲiɛnɐm kɐmbɐrʲiː ɪr ɡʲiːvʲɛnoːm,ɐpʲsʲɪɡʲiːvʲɛnoːm vʲiɛnɐm kɐmbʊrʲiː ɪr ɡʲiːvʲɛnoːm,0.73152924,37,37,0
L_ST_M5_VP397_01_00224,visą laiką tam pačiam kambary, Mes tą vaiką tam pačiam kambarį.,mes tą vaiką tam pačiam kambarį,,L,Lossy,ST,Spontaneous-TV,M,Male,5,60+,visą laiką tam pačiam kambary,0.8,0.20689655172413793,0.25,0.14285714285714285,vʲɪsaː ɫɐɪkaː tɐm pɐt͡ɕɛm kɐmbɐrʲiː,mʲɛs taː vɐɪkaː tɐm pɐt͡ɕɛm kɐmbɐrʲiː,0.7454165,29,31,0
L_ST_M5_VP397_01_00227,i studijos prasidėjo be jokių iškilmių be nieko rugsėjo pirmą," Studijos prasidėjo be jokių iškilnių, be nieko rugsėjo pirmą,",studijos prasidėjo be jokių iškilnių be nieko rugsėjo pirmą,,L,Lossy,ST,Spontaneous-TV,M,Male,5,60+,i studijos prasidėjo be jokių iškilmių be nieko rugsėjo pirmą,0.2,0.04918032786885246,0.8571428571428571,0.03571428571428571,ɪ stʊdʲɪjoːs prɐsʲɪdʲeːjoː bʲɛ joːkʲuː˖ ɪɕkʲɪlʲmʲuː˖ bʲɛ nʲiɛkoː rʊɡʲsʲeːjoː pʲɪrmaː,stʊdʲɪjoːs prɐsʲɪdʲeːjoː bʲɛ joːkʲuː˖ ɪɕkʲɪlʲnʲuː˖ bʲɛ nʲiɛkoː rʊɡʲsʲeːjoː pʲɪrmaː,0.97879356,61,59,0
L_ST_M5_VP397_01_00229,susirinkom į trisdešim ketvirtą va auditoriją dabartinė krėvės auditorija," susirinkomai 34 auditorijoje, dabartinėje Krievėje.",susirinkomai 34 auditorijoje dabartinėje krievėje,,L,Lossy,ST,Spontaneous-TV,M,Male,5,60+,susirinkom į trisdešim ketvirtą va auditoriją dabartinė krėvės auditorija,1.0,0.547945205479452,0.0,0.5148514851485149,sʊsʲɪrʲɪŋkoːm iː tʲrʲɪsʲdʲɛɕɪm kʲɛtʲvʲɪrtaː vɐ ɐʊdʲɪtoːrʲɪjaː dɐbɐrʲtʲɪnʲeː kʲrʲeːvʲeːs ɐʊdʲɪtoːrʲɪjɐ,sʊsʲɪrʲɪŋkoːmɐɪ 34 ɐʊdʲɪtoːrʲɪjoːjɛ dɐbɐrʲtʲɪnʲeːjɛ kʲrʲiɛvʲeːjɛ,0.611502,73,49,0
L_ST_M5_VP397_01_00232,ir iš karto, Ir iš karto,ir iš karto,,L,Lossy,ST,Spontaneous-TV,M,Male,5,60+,ir iš karto,0.0,0.0,1.0,0.0,ɪr ɪʃ kɐrtoː,ɪr ɪʃ kɐrtoː,0.99999994,11,11,0
L_ST_M5_VP397_01_00233,šarmaitis skaito, Šarmaitis skaito,šarmaitis skaito,,L,Lossy,ST,Spontaneous-TV,M,Male,5,60+,šarmaitis skaito,0.0,0.0,1.0,0.0,ʃɐrmɐɪtʲɪs skɐɪtoː,ʃɐrmɐɪtʲɪs skɐɪtoː,1.0,16,16,0
L_ST_M5_VP397_01_00235,marksizmo ir leninizmo pagrindų kursą, marxizmo ir leninizmo pagrindų korsą.,marxizmo ir leninizmo pagrindų korsą,,L,Lossy,ST,Spontaneous-TV,M,Male,5,60+,marksizmo ir leninizmo pagrindų kursą,0.4,0.08108108108108109,0.5,0.10204081632653061,mɐrʲkʲsʲɪzmoː ɪr lʲɛnʲɪnʲɪzmoː pɐɡʲrʲɪnduː kʊrsaː,mɐrʲxʲɪzmoː ɪr lʲɛnʲɪnʲɪzmoː pɐɡʲrʲɪnduː koːrsaː,0.9570937,37,36,0
L_ST_M5_VP397_01_00239,žinoma mes daugiau dairomės kaš čia kur sėdi," Žinoma, mes daugiau dairomės, kas čia kur sėdi.",žinoma mes daugiau dairomės kas čia kur sėdi,,L,Lossy,ST,Spontaneous-TV,M,Male,5,60+,žinoma mes daugiau dairomės kaš čia kur sėdi,0.125,0.022727272727272728,1.0,0.018518518518518517,ʒʲɪnoːmɐ mʲɛs dɐʊɡʲɛʊ dɐɪroːmʲeːs kɐʃ t͡ɕɛ kʊr sʲeːdʲɪ,ʒʲɪnoːmɐ mʲɛs dɐʊɡʲɛʊ dɐɪroːmʲeːs kɐs t͡ɕɛ kʊr sʲeːdʲɪ,0.9673472,44,44,0
L_ST_M5_VP397_01_00242,nes visas fakultetas ten buvo surinktas, Nes visas fakultetas ten buvo surinktas,nes visas fakultetas ten buvo surinktas,,L,Lossy,ST,Spontaneous-TV,M,Male,5,60+,nes visas fakultetas ten buvo surinktas,0.0,0.0,1.0,0.0,nʲɛs vʲɪsɐs fɐkʊlʲtʲɛtɐs tʲɛn bʊvoː sʊrʲɪŋktɐs,nʲɛs vʲɪsɐs fɐkʊlʲtʲɛtɐs tʲɛn bʊvoː sʊrʲɪŋktɐs,1.0,39,39,0
L_ST_M5_VP397_01_00244,žmonių, žmonių.,žmonių,,L,Lossy,ST,Spontaneous-TV,M,Male,5,60+,žmonių,0.0,0.0,1.0,0.0,ʒmoːnʲuː˖,ʒmoːnʲuː˖,1.0,6,6,0
L_ST_M5_VP397_01_00245,o paskui žinoma jau pajutome kad mes esam lituanistai tai zaborskaitės skaitomos literatūros mokslo įvadas," O paskui, žinoma, jau pajutome, kad mes esame litonistai. Tai Zabarskaitės skaitomos literatūros mokslo įvadas.",o paskui žinoma jau pajutome kad mes esame litonistai tai zabarskaitės skaitomos literatūros mokslo įvadas,,L,Lossy,ST,Spontaneous-TV,M,Male,5,60+,o paskui žinoma jau pajutome kad mes esam lituanistai tai zaborskaitės skaitomos literatūros mokslo įvadas,0.2,0.03773584905660377,0.625,0.047619047619047616,oː pɐskʊɪ ʒʲɪnoːmɐ jɐʊ pɐjʊtoːmʲɛ kɐd mʲɛs ɛsɐm lʲɪtʊɐnʲɪstɐɪ tɐɪ zɐboːrskɐɪtʲeːs skɐɪtoːmoːs lʲɪtʲɛrɐtuːroːs moːksɫoː iːvɐdɐs,oː pɐskʊɪ ʒʲɪnoːmɐ jɐʊ pɐjʊtoːmʲɛ kɐd mʲɛs ɛsɐmʲɛ lʲɪtoːnʲɪstɐɪ tɐɪ zɐbɐrskɐɪtʲeːs skɐɪtoːmoːs lʲɪtʲɛrɐtuːroːs moːksɫoː iːvɐdɐs,0.940689,106,106,0
L_ST_M5_VP397_01_00253,vėliau zaborskaitė skaitė ir," Mėliausia, borskaitė, skaitė ir",mėliausia borskaitė skaitė ir,,L,Lossy,ST,Spontaneous-TV,M,Male,5,60+,vėliau zaborskaitė skaitė ir,0.5,0.14285714285714285,0.3333333333333333,0.1388888888888889,vʲeːlʲɪɐʊ zɐboːrskɐɪtʲeː skɐɪtʲeː ɪr,mʲeːlʲɪɐʊsʲɛ boːrskɐɪtʲeː skɐɪtʲeː ɪr,0.6277134,28,29,0
L_ST_M5_VP397_01_00254,literatūros," literatūros,",literatūros,,L,Lossy,ST,Spontaneous-TV,M,Male,5,60+,literatūros,0.0,0.0,1.0,0.0,lʲɪtʲɛrɐtuːroːs,lʲɪtʲɛrɐtuːroːs,1.0,11,11,0
L_ST_M5_VP397_01_00255,mokslo iškarpą rodos kad ten buvo," mokslo iškarpa, žodos katytan, buvo",mokslo iškarpa žodos katytan buvo,,L,Lossy,ST,Spontaneous-TV,M,Male,5,60+,mokslo iškarpą rodos kad ten buvo,0.6666666666666666,0.15151515151515152,0.3333333333333333,0.225,moːksɫoː ɪʃkɐrpaː roːdoːs kɐd tʲɛn bʊvoː,moːksɫoː ɪʃkɐrpɐ ʒoːdoːs kɐtʲiːtɐn bʊvoː,0.7408691,33,33,0
L_ST_M5_VP397_01_00258,devyniolikto amžiaus pabaiga dvidešimto amžiaus pradžia iki iki spalio revoliucijo," 19-to amžiaus pabaiga, 20-to amžiaus pradžiai, iki spalio revoliucijos.",19 to amžiaus pabaiga 20 to amžiaus pradžiai iki spalio revoliucijos,,L,Lossy,ST,Spontaneous-TV,M,Male,5,60+,devyniolikto amžiaus pabaiga dvidešimto amžiaus pradžia iki iki spalio revoliucijo,0.7,0.2682926829268293,0.42857142857142855,0.29906542056074764,dʲɛvʲiːnʲoː˖lʲɪktoː ɐmʲʒʲɛʊs pɐbɐɪɡɐ dʲvʲɪdʲɛɕɪmtoː ɐmʲʒʲɛʊs prɐd͡ʒʲɛ ɪkʲɪ ɪkʲɪ spɐlʲɪoː rʲɛvoːlʲɪʊt͡sʲɪjoː,19 toː ɐmʲʒʲɛʊs pɐbɐɪɡɐ 20 toː ɐmʲʒʲɛʊs prɐd͡ʒʲɛɪ ɪkʲɪ spɐlʲɪoː rʲɛvoːlʲɪʊt͡sʲɪjoːs,0.93531173,82,68,0
L_ST_M5_VP397_01_00260,lemiamas," Ja, metu aš.",ja metu aš,,L,Lossy,ST,Spontaneous-TV,M,Male,5,60+,lemiamas,3.0,1.0,0.0,0.7777777777777778,lʲɛmʲɛmɐs,jɐ mʲɛtʊ ɐʃ,0.24066034,8,10,0
L_ST_M5_VP397_01_00261,etapas, etapas.,etapas,,L,Lossy,ST,Spontaneous-TV,M,Male,5,60+,etapas,0.0,0.0,1.0,0.0,ɛtɐpɐs,ɛtɐpɐs,1.0,6,6,0
L_ST_M5_VP397_01_00262,šitas kursas žavėjo, Šitą skursą žovėjau.,šitą skursą žovėjau,,L,Lossy,ST,Spontaneous-TV,M,Male,5,60+,šitas kursas žavėjo,1.0,0.42105263157894735,0.0,0.4090909090909091,ɕɪtɐs kʊrsɐs ʒɐvʲeːjoː,ɕɪtaː skʊrsaː ʒoːvʲeːjɐʊ,0.419354,19,19,0
L_ST_M5_VP397_01_00263,i tada žinoma žavėjausi taip pat kitais literatūros kursais lebedžio kursas senosios literatūros," Tada žovėjausi taip pat kitais literatūros kursais, Lebedžio kursas senosios literatūros.",tada žovėjausi taip pat kitais literatūros kursais lebedžio kursas senosios literatūros,,L,Lossy,ST,Spontaneous-TV,M,Male,5,60+,i tada žinoma žavėjausi taip pat kitais literatūros kursais lebedžio kursas senosios literatūros,0.23076923076923078,0.09375,0.75,0.08403361344537816,ɪ tɐdɐ ʒʲɪnoːmɐ ʒɐvʲeːjɐʊsʲɪ tɐɪp pɐt kʲɪtɐɪs lʲɪtʲɛrɐtuːroːs kʊrsɐɪs lʲɛbʲɛd͡ʒʲoː˖ kʊrsɐs sʲɛnoːsʲoː˖s lʲɪtʲɛrɐtuːroːs,tɐdɐ ʒoːvʲeːjɐʊsʲɪ tɐɪp pɐt kʲɪtɐɪs lʲɪtʲɛrɐtuːroːs kʊrsɐɪs lʲɛbʲɛd͡ʒʲoː˖ kʊrsɐs sʲɛnoːsʲoː˖s lʲɪtʲɛrɐtuːroːs,0.95358837,96,87,0
L_ST_M5_VP397_01_00265,kur lebedys, kur vedės,kur vedės,,L,Lossy,ST,Spontaneous-TV,M,Male,5,60+,kur lebedys,0.5,0.36363636363636365,0.0,0.3333333333333333,kʊr lʲɛbʲɛdʲiːs,kʊr vʲɛdʲeːs,0.8657994,11,9,0
L_ST_M5_VP397_01_00266,žinojom kad skaito tokį kursą kurio nieko nėra jokių vadovėlių," Žinojom, kad skaito tokia kursa, kurio nieko nėra, jokio vado vėlių.",žinojom kad skaito tokia kursa kurio nieko nėra jokio vado vėlių,,L,Lossy,ST,Spontaneous-TV,M,Male,5,60+,žinojom kad skaito tokį kursą kurio nieko nėra jokių vadovėlių,0.5,0.08064516129032258,0.625,0.07142857142857142,ʒʲɪnoːjoːm kɐd skɐɪtoː toːkʲiː kʊrsaː kʊrʲoː˖ nʲiɛkoː nʲeːrɐ joːkʲuː˖ vɐdoːvʲeːlʲɪuː,ʒʲɪnoːjoːm kɐd skɐɪtoː toːkʲɛ kʊrsɐ kʊrʲoː˖ nʲiɛkoː nʲeːrɐ joːkʲoː˖ vɐdoː vʲeːlʲɪuː,0.84333605,62,64,0
L_ST_M5_VP397_01_00267,senosios knygos yra, senosios knygos yra,senosios knygos yra,,L,Lossy,ST,Spontaneous-TV,M,Male,5,60+,senosios knygos yra,0.0,0.0,1.0,0.0,sʲɛnoːsʲoː˖s kʲnʲiːɡoːs iːrɐ,sʲɛnoːsʲoː˖s kʲnʲiːɡoːs iːrɐ,0.99999994,19,19,0
L_ST_M5_VP397_01_00268,nerekomenduojamos o naujų nėra literatūros istorijos nebuvo jokios knygos," nerekomenduojamos, o naujų nėra. Literatūros istorijos nebuvo jokios knygos.",nerekomenduojamos o naujų nėra literatūros istorijos nebuvo jokios knygos,,L,Lossy,ST,Spontaneous-TV,M,Male,5,60+,nerekomenduojamos o naujų nėra literatūros istorijos nebuvo jokios knygos,0.0,0.0,1.0,0.0,nʲɛrʲɛkoːmʲɛnduɔjɐmoːs oː nɐʊjuː nʲeːrɐ lʲɪtʲɛrɐtuːroːs ɪstoːrʲɪjoːs nʲɛbʊvoː joːkʲoː˖s kʲnʲiːɡoːs,nʲɛrʲɛkoːmʲɛnduɔjɐmoːs oː nɐʊjuː nʲeːrɐ lʲɪtʲɛrɐtuːroːs ɪstoːrʲɪjoːs nʲɛbʊvoː joːkʲoː˖s kʲnʲiːɡoːs,1.0,73,73,0
L_ST_M5_VP397_01_00273,tai dėl pirmųjų suolų lebedžio kurso metu būdavo lenktynės kas ateina atsisėda pirma," Tai dėl pirmųjų suolų Lebedžio kurso metu būdavo lenktynės, kas ateina, atisėda pirmą.",tai dėl pirmųjų suolų lebedžio kurso metu būdavo lenktynės kas ateina atisėda pirmą,,L,Lossy,ST,Spontaneous-TV,M,Male,5,60+,tai dėl pirmųjų suolų lebedžio kurso metu būdavo lenktynės kas ateina atsisėda pirma,0.15384615384615385,0.023809523809523808,1.0,0.036036036036036036,tɐɪ dʲeːɫ pʲɪrmuːjuː suɔɫuː lʲɛbʲɛd͡ʒʲoː˖ kʊrsoː mʲɛtʊ buːdɐvoː lʲɛŋkʲtʲiːnʲeːs kɐs ɐtʲɛɪnɐ ɐt͡sʲɪsʲeːdɐ pʲɪrmɐ,tɐɪ dʲeːɫ pʲɪrmuːjuː suɔɫuː lʲɛbʲɛd͡ʒʲoː˖ kʊrsoː mʲɛtʊ buːdɐvoː lʲɛŋkʲtʲiːnʲeːs kɐs ɐtʲɛɪnɐ ɐtʲɪsʲeːdɐ pʲɪrmaː,0.9647228,84,83,0
L_ST_M5_VP397_01_00279,mes vieną kartą, Mes vieną kartą,mes vieną kartą,,L,Lossy,ST,Spontaneous-TV,M,Male,5,60+,mes vieną kartą,0.0,0.0,1.0,0.0,mʲɛs vʲiɛnaː kɐrtaː,mʲɛs vʲiɛnaː kɐrtaː,1.0,15,15,0
