segment_id,reference,prediction_raw,prediction_norm,error,lossy,lossy_label,type2,recording_type,gender,gender_label,agegrp,age_group,reference_norm,wer,cer,kr,ped,reference_phonemes,prediction_phonemes,sem,ref_len,pred_len,is_empty_prediction
L_ST_M3_IM254_01_00058,nežinau kažkodėl tai yra taip kad,nežinau kaškodėl tai yra taip kad,nežinau kaškodėl tai yra taip kad,,L,Lossy,ST,Spontaneous-TV,M,Male,3,18–25,nežinau kažkodėl tai yra taip kad,0.16666666666666666,0.030303030303030304,0.6666666666666666,0.02564102564102564,nʲɛʒʲɪnɐʊ kɐʒkoːdʲeːɫ tɐɪ iːrɐ tɐɪp kɐd,nʲɛʒʲɪnɐʊ kɐʃkoːdʲeːɫ tɐɪ iːrɐ tɐɪp kɐd,0.9598782,33,33,0
L_ST_M3_IM254_01_00059,vis tiek kuomet rašai dainas tu negali sugalvoti va dabar noriu būtent tokį parašyti ir parašysiu tai,vis tiek kuomet rašai dainasi tu negali sugalvoti va dabar noriu būti ant tokio pareiškio ir parašysiu taip,vis tiek kuomet rašai dainasi tu negali sugalvoti va dabar noriu būti ant tokio pareiškio ir parašysiu taip,,L,Lossy,ST,Spontaneous-TV,M,Male,3,18–25,vis tiek kuomet rašai dainas tu negali sugalvoti va dabar noriu būtent tokį parašyti ir parašysiu tai,0.35294117647058826,0.1188118811881188,0.875,0.13445378151260504,vʲɪs tʲiɛk kuɔmʲɛt rɐʃɐɪ dɐɪnɐs tʊ nʲɛɡɐlʲɪ sʊɡɐɫvoːtʲɪ vɐ dɐbɐr noːrʲʊ˖ buːtʲɛnt toːkʲiː pɐrɐɕiːtʲɪ ɪr pɐrɐɕiːsʲʊ˖ tɐɪ,vʲɪs tʲiɛk kuɔmʲɛt rɐʃɐɪ dɐɪnɐsʲɪ tʊ nʲɛɡɐlʲɪ sʊɡɐɫvoːtʲɪ vɐ dɐbɐr noːrʲʊ˖ buːtʲɪ ɐnt toːkʲoː˖ pɐrʲɛɪɕkʲoː˖ ɪr pɐrɐɕiːsʲʊ˖ tɐɪp,0.90742904,101,107,0
L_ST_M3_IM254_01_00061,tau dažniausiai gimsta savaime ir man kažkodėl tos melodingos dainos automatiškai eina iš manęs nežinau negaliu to paaiškinti tiksliai bet be kažkodėl tai yra taip ir kad aš jas labiausiai jaučiu tikriausiai,tau dažniausiai gimsta savaime ir man kažkodėl tos melodingos dainos automatiškai eina iš manęs nežinau negaliu tą paaiškinti tiksliai bet bet kažkodėl tai yra taip ir kad aš ją slabiausiai jaučiu tikriausiai,tau dažniausiai gimsta savaime ir man kažkodėl tos melodingos dainos automatiškai eina iš manęs nežinau negaliu tą paaiškinti tiksliai bet bet kažkodėl tai yra taip ir kad aš ją slabiausiai jaučiu tikriausiai,,L,Lossy,ST,Spontaneous-TV,M,Male,3,18–25,tau dažniausiai gimsta savaime ir man kažkodėl tos melodingos dainos automatiškai eina iš manęs nežinau negaliu to paaiškinti tiksliai bet be kažkodėl tai yra taip ir kad aš jas labiausiai jaučiu tikriausiai,0.125,0.024154589371980676,1.0,0.0205761316872428,tɐʊ dɐʒʲnʲɛʊsʲɛɪ ɡʲɪmstɐ sɐvɐɪmʲɛ ɪr mɐn kɐʒkoːdʲeːɫ toːs mʲɛɫoːdʲɪŋɡoːs dɐɪnoːs ɐʊtoːmɐtʲɪʃkɐɪ ɛɪnɐ ɪʃ mɐnʲæːs nʲɛʒʲɪnɐʊ nʲɛɡɐlʲɪʊ toː pɐɐɪɕkʲɪnʲtʲɪ tʲɪkslʲɪɐɪ bʲɛt bʲɛ kɐʒkoːdʲeːɫ tɐɪ iːrɐ tɐɪp ɪr kɐd ɐʃ jɐs ɫɐbʲɛʊsʲɛɪ jɐʊt͡ɕʊ˖ tʲɪkʲrʲɛʊsʲɛɪ,tɐʊ dɐʒʲnʲɛʊsʲɛɪ ɡʲɪmstɐ sɐvɐɪmʲɛ ɪr mɐn kɐʒkoːdʲeːɫ toːs mʲɛɫoːdʲɪŋɡoːs dɐɪnoːs ɐʊtoːmɐtʲɪʃkɐɪ ɛɪnɐ ɪʃ mɐnʲæːs nʲɛʒʲɪnɐʊ nʲɛɡɐlʲɪʊ taː pɐɐɪɕkʲɪnʲtʲɪ tʲɪkslʲɪɐɪ bʲɛt bʲɛt kɐʒkoːdʲeːɫ tɐɪ iːrɐ tɐɪp ɪr kɐd ɐʃ jaː sɫɐbʲɛʊsʲɛɪ jɐʊt͡ɕʊ˖ tʲɪkʲrʲɛʊsʲɛɪ,0.9649874,207,208,0
L_ST_M3_IM254_01_00066,vaikystėje,vaikystėje,vaikystėje,,L,Lossy,ST,Spontaneous-TV,M,Male,3,18–25,vaikystėje,0.0,0.0,1.0,0.0,vɐɪkʲiːsʲtʲeːjɛ,vɐɪkʲiːsʲtʲeːjɛ,0.9999999,10,10,0
L_ST_M3_IM254_01_00067,aš dabar galvoju netgi kada aš rimtai nusprendžiau kad muzika nes šiaip tai muzikuoju tai aš nežinau net neprisimenu nuo kiek metų nuo trijų gal ar nuo keturių ta pras,aš dabar galvoju netgi kad aš rimtai nesprendžiau kad muzika nes šiaip tai muzikuoju tai aš nežinau net neprisminu nuo kiek metų nuo trijų gal ar nuo keturių dabar jis,aš dabar galvoju netgi kad aš rimtai nesprendžiau kad muzika nes šiaip tai muzikuoju tai aš nežinau net neprisminu nuo kiek metų nuo trijų gal ar nuo keturių dabar jis,,L,Lossy,ST,Spontaneous-TV,M,Male,3,18–25,aš dabar galvoju netgi kada aš rimtai nusprendžiau kad muzika nes šiaip tai muzikuoju tai aš nežinau net neprisimenu nuo kiek metų nuo trijų gal ar nuo keturių ta pras,0.16666666666666666,0.059880239520958084,0.75,0.05670103092783505,ɐʃ dɐbɐr ɡɐɫvoːjʊ nʲɛtʲɡʲɪ kɐdɐ ɐʃ rʲɪmtɐɪ nʊsʲpʲrʲɛnʲd͡ʒʲɛʊ kɐd mʊʑɪkɐ nʲɛs ɕɛɪp tɐɪ mʊʑɪkuɔjʊ tɐɪ ɐʃ nʲɛʒʲɪnɐʊ nʲɛt nʲɛpʲrʲɪsʲɪmʲɛnʊ nuɔ kʲiɛk mʲɛtuː nuɔ tʲrʲɪjuː ɡɐɫ ɐr nuɔ kʲɛtʊrʲuː˖ tɐ prɐs,ɐʃ dɐbɐr ɡɐɫvoːjʊ nʲɛtʲɡʲɪ kɐd ɐʃ rʲɪmtɐɪ nʲɛsʲpʲrʲɛnʲd͡ʒʲɛʊ kɐd mʊʑɪkɐ nʲɛs ɕɛɪp tɐɪ mʊʑɪkuɔjʊ tɐɪ ɐʃ nʲɛʒʲɪnɐʊ nʲɛt nʲɛpʲrʲɪsʲmʲɪnʊ nuɔ kʲiɛk mʲɛtuː nuɔ tʲrʲɪjuː ɡɐɫ ɐr nuɔ kʲɛtʊrʲuː˖ dɐbɐr jɪs,0.9505862,167,167,0
L_ST_M3_IM254_01_00070,dainuoti ir šokti ir ten viską ką daryti iš ti,dainuoti ir šokti ir ten viską ką daryti iš tik,dainuoti ir šokti ir ten viską ką daryti iš tik,,L,Lossy,ST,Spontaneous-TV,M,Male,3,18–25,dainuoti ir šokti ir ten viską ką daryti iš ti,0.1,0.021739130434782608,1.0,0.017241379310344827,dɐɪnuɔtʲɪ ɪr ʃoːkʲtʲɪ ɪr tʲɛn vʲɪskaː kaː dɐrʲiːtʲɪ ɪʃ tʲɪ,dɐɪnuɔtʲɪ ɪr ʃoːkʲtʲɪ ɪr tʲɛn vʲɪskaː kaː dɐrʲiːtʲɪ ɪʃ tʲɪk,0.96937144,46,47,0
L_ST_M3_IM254_01_00072,rodydavau pasirodymus tėvam mamai ten nu žodžiu,rodydavau pasirodymus tavam mamai ten nu žodžiu,rodydavau pasirodymus tavam mamai ten nu žodžiu,,L,Lossy,ST,Spontaneous-TV,M,Male,3,18–25,rodydavau pasirodymus tėvam mamai ten nu žodžiu,0.14285714285714285,0.02127659574468085,0.8,0.05,roːdʲiːdɐvɐʊ pɐsʲɪroːdʲiːmʊs tʲeːvɐm mɐmɐɪ tʲɛn nʊ ʒoːd͡ʒʲʊ˖,roːdʲiːdɐvɐʊ pɐsʲɪroːdʲiːmʊs tɐvɐm mɐmɐɪ tʲɛn nʊ ʒoːd͡ʒʲʊ˖,0.9333509,47,47,0
L_ST_M3_IM254_01_00073,tų įrašų bet bet taip kažkaip labai nuo nuo seno ta muzika užsiiminėjau bet normaliai supratau kad noriu su muzika gal sieti gyvenimą nežinau,tų įrašų bet bet taip kažkaip labai nuo nuo seno tą muziką užsiminėjau bet normaliai supratau kad noriu su muzika galsėti gyvenimo nežinau,tų įrašų bet bet taip kažkaip labai nuo nuo seno tą muziką užsiminėjau bet normaliai supratau kad noriu su muzika galsėti gyvenimo nežinau,,L,Lossy,ST,Spontaneous-TV,M,Male,3,18–25,tų įrašų bet bet taip kažkaip labai nuo nuo seno ta muzika užsiiminėjau bet normaliai supratau kad noriu su muzika gal sieti gyvenimą nežinau,0.25,0.04964539007092199,0.875,0.059880239520958084,tuː iːrɐʃuː bʲɛt bʲɛt tɐɪp kɐʒkɐɪp ɫɐbɐɪ nuɔ nuɔ sʲɛnoː tɐ mʊʑɪkɐ ʊʒʲsʲɪɪmʲɪnʲeːjɐʊ bʲɛt noːrmɐlʲɪɐɪ sʊprɐtɐʊ kɐd noːrʲʊ˖ sʊ mʊʑɪkɐ ɡɐɫ sʲiɛtʲɪ ɡʲiːvʲɛnʲɪmaː nʲɛʒʲɪnɐʊ,tuː iːrɐʃuː bʲɛt bʲɛt tɐɪp kɐʒkɐɪp ɫɐbɐɪ nuɔ nuɔ sʲɛnoː taː mʊʑɪkaː ʊʒʲsʲɪmʲɪnʲeːjɐʊ bʲɛt noːrmɐlʲɪɐɪ sʊprɐtɐʊ kɐd noːrʲʊ˖ sʊ mʊʑɪkɐ ɡɐlʲsʲeːtʲɪ ɡʲiːvʲɛnʲɪmoː nʲɛʒʲɪnɐʊ,0.96462274,141,138,0
L_ST_M3_IM254_01_00077,gal kokių šešiolikos penkiolikos nu kuomet jau turėjai galvoti ką studijuosi toliau ir ką veiksi tai jau t teko tada apsispręsti,gal kokių šešiolikos penkiolikos nu kuomet jau turėjai galvoti ką studijuosi toliau ir ką veiksi tai jau teko tada apsispręsti,gal kokių šešiolikos penkiolikos nu kuomet jau turėjai galvoti ką studijuosi toliau ir ką veiksi tai jau teko tada apsispręsti,,L,Lossy,ST,Spontaneous-TV,M,Male,3,18–25,gal kokių šešiolikos penkiolikos nu kuomet jau turėjai galvoti ką studijuosi toliau ir ką veiksi tai jau t teko tada apsispręsti,0.047619047619047616,0.015625,1.0,0.012269938650306749,ɡɐɫ koːkʲuː˖ ɕɛɕoː˖lʲɪkoːs pʲɛŋkʲoː˖lʲɪkoːs nʊ kuɔmʲɛt jɐʊ tʊrʲeːjɐɪ ɡɐɫvoːtʲɪ kaː stʊdʲɪjuɔsʲɪ toːlʲɪɐʊ ɪr kaː vʲɛɪkʲsʲɪ tɐɪ jɐʊ t tʲɛkoː tɐdɐ ɐpʲsʲɪsʲpʲrʲæːsʲtʲɪ,ɡɐɫ koːkʲuː˖ ɕɛɕoː˖lʲɪkoːs pʲɛŋkʲoː˖lʲɪkoːs nʊ kuɔmʲɛt jɐʊ tʊrʲeːjɐɪ ɡɐɫvoːtʲɪ kaː stʊdʲɪjuɔsʲɪ toːlʲɪɐʊ ɪr kaː vʲɛɪkʲsʲɪ tɐɪ jɐʊ tʲɛkoː tɐdɐ ɐpʲsʲɪsʲpʲrʲæːsʲtʲɪ,0.99975264,128,126,0
L_ST_M3_IM254_01_00080,sugalvojau kad tikrai tai muzika,sugalvau kad tikrai tai muzika,sugalvau kad tikrai tai muzika,,L,Lossy,ST,Spontaneous-TV,M,Male,3,18–25,sugalvojau kad tikrai tai muzika,0.2,0.0625,0.6666666666666666,0.08823529411764706,sʊɡɐɫvoːjɐʊ kɐd tʲɪkrɐɪ tɐɪ mʊʑɪkɐ,sʊɡɐɫvɐʊ kɐd tʲɪkrɐɪ tɐɪ mʊʑɪkɐ,0.999048,32,30,0
L_ST_M3_IM254_01_00081,taip man man atrodo buvo penkiolika gal,taip man man atrodo buvo penkiolika gal,taip man man atrodo buvo penkiolika gal,,L,Lossy,ST,Spontaneous-TV,M,Male,3,18–25,taip man man atrodo buvo penkiolika gal,0.0,0.0,1.0,0.0,tɐɪp mɐn mɐn ɐtroːdoː bʊvoː pʲɛŋkʲoː˖lʲɪkɐ ɡɐɫ,tɐɪp mɐn mɐn ɐtroːdoː bʊvoː pʲɛŋkʲoː˖lʲɪkɐ ɡɐɫ,0.9999999,39,39,0
L_ST_M3_IM254_01_00083,esu vilnietis,pasivylinėtis,pasivylinėtis,,L,Lossy,ST,Spontaneous-TV,M,Male,3,18–25,esu vilnietis,1.0,0.6153846153846154,0.0,0.5294117647058824,ɛsʊ vʲɪlʲnʲiɛtʲɪs,pɐsʲɪvʲiːlʲɪnʲeːtʲɪs,0.7713339,13,13,0
L_ST_M3_IM254_01_00084,tuomet taip man buvo šešioli,tuomet taip man buvo šešiolik,tuomet taip man buvo šešiolik,,L,Lossy,ST,Spontaneous-TV,M,Male,3,18–25,tuomet taip man buvo šešioli,0.2,0.03571428571428571,0.6666666666666666,0.03125,tuɔmʲɛt tɐɪp mɐn bʊvoː ɕɛɕoː˖lʲɪ,tuɔmʲɛt tɐɪp mɐn bʊvoː ɕɛɕoː˖lʲɪk,0.9941087,28,29,0
L_ST_M3_IM254_01_00085,tai buvo aišku visiškai kažkas naujo ko nebuvo anksčiau ir tai buvo pirmas kartas kuome buvo toks dižiulis dėmesys tikriausiai ir kuomet esi paauglys,tai buvo aišku visiškai kažkas naujo kone buvo anksčiau ir tai buvo pirmas kartas kuomet buvo toks didžiulis dėmesys tikriausiai ir kuomet esi paauglijis,tai buvo aišku visiškai kažkas naujo kone buvo anksčiau ir tai buvo pirmas kartas kuomet buvo toks didžiulis dėmesys tikriausiai ir kuomet esi paauglijis,,L,Lossy,ST,Spontaneous-TV,M,Male,3,18–25,tai buvo aišku visiškai kažkas naujo ko nebuvo anksčiau ir tai buvo pirmas kartas kuome buvo toks dižiulis dėmesys tikriausiai ir kuomet esi paauglys,0.20833333333333334,0.04697986577181208,0.875,0.0449438202247191,tɐɪ bʊvoː ɐɪʃkʊ vʲɪsʲɪʃkɐɪ kɐʒkɐs nɐʊjoː koː nʲɛbʊvoː ɐŋkʲsʲt͡ɕɛʊ ɪr tɐɪ bʊvoː pʲɪrmɐs kɐrtɐs kuɔmʲɛ bʊvoː toːks dʲɪʒʲʊ˖lʲɪs dʲeːmʲɛsʲiːs tʲɪkʲrʲɛʊsʲɛɪ ɪr kuɔmʲɛt ɛsʲɪ pɐɐʊɡlʲiːs,tɐɪ bʊvoː ɐɪʃkʊ vʲɪsʲɪʃkɐɪ kɐʒkɐs nɐʊjoː koːnʲɛ bʊvoː ɐŋkʲsʲt͡ɕɛʊ ɪr tɐɪ bʊvoː pʲɪrmɐs kɐrtɐs kuɔmʲɛt bʊvoː toːks dʲɪd͡ʒʲʊ˖lʲɪs dʲeːmʲɛsʲiːs tʲɪkʲrʲɛʊsʲɛɪ ɪr kuɔmʲɛt ɛsʲɪ pɐɐʊɡlʲɪjɪs,0.97188,149,153,0
L_ST_M3_IM254_01_00090,kai yra tau tiek metų ir tu gauni tiek dėmesio tai aišku gal kažkiek tai pasikeičia tas gyvenimas ir gal kažkiek ta nosis užsiriečia ar ne,kai yra tau tiek metų ir tu gauni tiek dėmesio tai aišku gal kažkiek tai pasikeičia tas gyvenimas ir gal kažkiek ta nosis užsirečia ar ne,kai yra tau tiek metų ir tu gauni tiek dėmesio tai aišku gal kažkiek tai pasikeičia tas gyvenimas ir gal kažkiek ta nosis užsirečia ar ne,,L,Lossy,ST,Spontaneous-TV,M,Male,3,18–25,kai yra tau tiek metų ir tu gauni tiek dėmesio tai aišku gal kažkiek tai pasikeičia tas gyvenimas ir gal kažkiek ta nosis užsiriečia ar ne,0.038461538461538464,0.007246376811594203,1.0,0.005988023952095809,kɐɪ iːrɐ tɐʊ tʲiɛk mʲɛtuː ɪr tʊ ɡɐʊnʲɪ tʲiɛk dʲeːmʲɛsʲoː˖ tɐɪ ɐɪʃkʊ ɡɐɫ kɐʒʲkʲiɛk tɐɪ pɐsʲɪkʲɛɪt͡ɕɛ tɐs ɡʲiːvʲɛnʲɪmɐs ɪr ɡɐɫ kɐʒʲkʲiɛk tɐ noːsʲɪs ʊʒʲsʲɪrʲiɛt͡ɕɛ ɐr nʲɛ,kɐɪ iːrɐ tɐʊ tʲiɛk mʲɛtuː ɪr tʊ ɡɐʊnʲɪ tʲiɛk dʲeːmʲɛsʲoː˖ tɐɪ ɐɪʃkʊ ɡɐɫ kɐʒʲkʲiɛk tɐɪ pɐsʲɪkʲɛɪt͡ɕɛ tɐs ɡʲiːvʲɛnʲɪmɐs ɪr ɡɐɫ kɐʒʲkʲiɛk tɐ noːsʲɪs ʊʒʲsʲɪrʲɛt͡ɕɛ ɐr nʲɛ,0.99910414,138,137,0
L_ST_M3_IM254_01_00092,davo bet daugiausiai tai sakydavo draugai ir tai su tokia juoko gaidele ir viskas taip gana natūraliai būdavo,davo bet daugiausiai tai sakydavo draugai ir tai su tokia juoka gaidelė ir viskas taip gana natūraliai būdavo,davo bet daugiausiai tai sakydavo draugai ir tai su tokia juoka gaidelė ir viskas taip gana natūraliai būdavo,,L,Lossy,ST,Spontaneous-TV,M,Male,3,18–25,davo bet daugiausiai tai sakydavo draugai ir tai su tokia juoko gaidele ir viskas taip gana natūraliai būdavo,0.1111111111111111,0.01834862385321101,0.75,0.032520325203252036,dɐvoː bʲɛt dɐʊɡʲɛʊsʲɛɪ tɐɪ sɐkʲiːdɐvoː drɐʊɡɐɪ ɪr tɐɪ sʊ toːkʲɛ juɔkoː ɡɐɪdʲɛlʲɛ ɪr vʲɪskɐs tɐɪp ɡɐnɐ nɐtuːrɐlʲɪɐɪ buːdɐvoː,dɐvoː bʲɛt dɐʊɡʲɛʊsʲɛɪ tɐɪ sɐkʲiːdɐvoː drɐʊɡɐɪ ɪr tɐɪ sʊ toːkʲɛ juɔkɐ ɡɐɪdʲɛlʲeː ɪr vʲɪskɐs tɐɪp ɡɐnɐ nɐtuːrɐlʲɪɐɪ buːdɐvoː,0.98883665,109,109,0
L_ST_M3_IM254_01_00093,bet bet taip mokykloje būdavo ten visko žodžiu ir gabrielius ir ten panašiai,bet bet taip mokykloje būdavo ten viską žodžiu ir gabrielis ir ten panašiai,bet bet taip mokykloje būdavo ten viską žodžiu ir gabrielis ir ten panašiai,,L,Lossy,ST,Spontaneous-TV,M,Male,3,18–25,bet bet taip mokykloje būdavo ten visko žodžiu ir gabrielius ir ten panašiai,0.15384615384615385,0.02631578947368421,0.7142857142857143,0.021505376344086023,bʲɛt bʲɛt tɐɪp moːkʲiːkɫoːjɛ buːdɐvoː tʲɛn vʲɪskoː ʒoːd͡ʒʲʊ˖ ɪr ɡɐbʲrʲiɛlʲɪʊs ɪr tʲɛn pɐnɐɕɛɪ,bʲɛt bʲɛt tɐɪp moːkʲiːkɫoːjɛ buːdɐvoː tʲɛn vʲɪskaː ʒoːd͡ʒʲʊ˖ ɪr ɡɐbʲrʲiɛlʲɪs ɪr tʲɛn pɐnɐɕɛɪ,0.9615624,76,75,0
L_ST_M3_IM254_01_00094,tikrai taip palaikymo aš gaudavau labai daug ir netgi iš tų pačių mokytojų iš netgi iš mokyklos direktorės ar ne ir iš tų pačių žmonių tai taip taip jie tikrai mane labai palaikydavo ir paskatindavo pasakydavo gerą žodį tikrai taip,tikrai taip palaikymo aš gaudau labai daug ir netgi iš tų pačių mokytojų iš netgi iš mokyklos direktorės ar ne ir iš tų pačių žmonių tai taip taip jie tikrai mane labai palaikydavo ir paskatindavo ir pasakydavo gerą žodį tai tikrai taip,tikrai taip palaikymo aš gaudau labai daug ir netgi iš tų pačių mokytojų iš netgi iš mokyklos direktorės ar ne ir iš tų pačių žmonių tai taip taip jie tikrai mane labai palaikydavo ir paskatindavo ir pasakydavo gerą žodį tai tikrai taip,,L,Lossy,ST,Spontaneous-TV,M,Male,3,18–25,tikrai taip palaikymo aš gaudavau labai daug ir netgi iš tų pačių mokytojų iš netgi iš mokyklos direktorės ar ne ir iš tų pačių žmonių tai taip taip jie tikrai mane labai palaikydavo ir paskatindavo pasakydavo gerą žodį tikrai taip,0.075,0.03896103896103896,0.875,0.03180212014134275,tʲɪkrɐɪ tɐɪp pɐɫɐɪkʲiːmoː ɐʃ ɡɐʊdɐvɐʊ ɫɐbɐɪ dɐʊɡ ɪr nʲɛtʲɡʲɪ ɪʃ tuː pɐt͡ɕuː˖ moːkʲiːtoːjuː ɪʃ nʲɛtʲɡʲɪ ɪʃ moːkʲiːkɫoːs dʲɪrʲɛktoːrʲeːs ɐr nʲɛ ɪr ɪʃ tuː pɐt͡ɕuː˖ ʒmoːnʲuː˖ tɐɪ tɐɪp tɐɪp jiɛ tʲɪkrɐɪ mɐnʲɛ ɫɐbɐɪ pɐɫɐɪkʲiːdɐvoː ɪr pɐskɐtʲɪndɐvoː pɐsɐkʲiːdɐvoː ɡʲɛraː ʒoːdʲiː tʲɪkrɐɪ tɐɪp,tʲɪkrɐɪ tɐɪp pɐɫɐɪkʲiːmoː ɐʃ ɡɐʊdɐʊ ɫɐbɐɪ dɐʊɡ ɪr nʲɛtʲɡʲɪ ɪʃ tuː pɐt͡ɕuː˖ moːkʲiːtoːjuː ɪʃ nʲɛtʲɡʲɪ ɪʃ moːkʲiːkɫoːs dʲɪrʲɛktoːrʲeːs ɐr nʲɛ ɪr ɪʃ tuː pɐt͡ɕuː˖ ʒmoːnʲuː˖ tɐɪ tɐɪp tɐɪp jiɛ tʲɪkrɐɪ mɐnʲɛ ɫɐbɐɪ pɐɫɐɪkʲiːdɐvoː ɪr pɐskɐtʲɪndɐvoː ɪr pɐsɐkʲiːdɐvoː ɡʲɛraː ʒoːdʲiː tɐɪ tʲɪkrɐɪ tɐɪp,0.9951124,231,236,0
L_ST_M3_IM254_01_00096,man atrodo kad tai yra viena geriausių galimybių tiesiog parodyti save parodyti savo kūrybą šiuo atveju ar ne ir parodyti ką tu gali kaip tu dainuoji nes tų projektų tokių tarptautinių jų tikrai nėra daug man atrodo čia vos ne na yra dar tų kur kur kur kur dainuoji kaip slavianski bazar gal tokie bet jie ne tokio masto kaip eurovizija yra ar ne ir tu ten dainuoji ne savo dainas,man atrodo kad tai yra viena geriausių galimybių tiesiog parodyti save parodyt savo kūrybą šiuo atveju ar ne ir parodyti ką tu gali kaip tu dainuoji nes tų projektų tokių tarptautinių jų tikrai nėra daug man atrodo čia vosne na yra dar tų kur kur kur kur dainuoji kaip slovenskį bazą ar gal tokie bet jie ne tokia mąsta kaip eurovizija yra ar ne ir tu ten dainuoji ne savo dainas,man atrodo kad tai yra viena geriausių galimybių tiesiog parodyti save parodyt savo kūrybą šiuo atveju ar ne ir parodyti ką tu gali kaip tu dainuoji nes tų projektų tokių tarptautinių jų tikrai nėra daug man atrodo čia vosne na yra dar tų kur kur kur kur dainuoji kaip slovenskį bazą ar gal tokie bet jie ne tokia mąsta kaip eurovizija yra ar ne ir tu ten dainuoji ne savo dainas,,L,Lossy,ST,Spontaneous-TV,M,Male,3,18–25,man atrodo kad tai yra viena geriausių galimybių tiesiog parodyti save parodyti savo kūrybą šiuo atveju ar ne ir parodyti ką tu gali kaip tu dainuoji nes tų projektų tokių tarptautinių jų tikrai nėra daug man atrodo čia vos ne na yra dar tų kur kur kur kur dainuoji kaip slavianski bazar gal tokie bet jie ne tokio masto kaip eurovizija yra ar ne ir tu ten dainuoji ne savo dainas,0.11267605633802817,0.02894736842105263,1.0,0.037199124726477024,mɐn ɐtroːdoː kɐd tɐɪ iːrɐ vʲiɛnɐ ɡʲɛrʲɛʊsʲuː˖ ɡɐlʲɪmʲiːbʲuː˖ tʲiɛsʲoː˖ɡ pɐroːdʲiːtʲɪ sɐvʲɛ pɐroːdʲiːtʲɪ sɐvoː kuːrʲiːbaː ɕuɔ˖ ɐtʲvʲɛjʊ ɐr nʲɛ ɪr pɐroːdʲiːtʲɪ kaː tʊ ɡɐlʲɪ kɐɪp tʊ dɐɪnuɔjɪ nʲɛs tuː proːjɛktuː toːkʲuː˖ tɐrptɐʊtʲɪnʲuː˖ juː tʲɪkrɐɪ nʲeːrɐ dɐʊɡ mɐn ɐtroːdoː t͡ɕɛ voːs nʲɛ nɐ iːrɐ dɐr tuː kʊr kʊr kʊr kʊr dɐɪnuɔjɪ kɐɪp sɫɐvʲɛnʲsʲkʲɪ bɐzɐr ɡɐɫ toːkʲiɛ bʲɛt jiɛ nʲɛ toːkʲoː˖ mɐstoː kɐɪp ɛʊroːvʲɪʑɪjɐ iːrɐ ɐr nʲɛ ɪr tʊ tʲɛn dɐɪnuɔjɪ nʲɛ sɐvoː dɐɪnɐs,mɐn ɐtroːdoː kɐd tɐɪ iːrɐ vʲiɛnɐ ɡʲɛrʲɛʊsʲuː˖ ɡɐlʲɪmʲiːbʲuː˖ tʲiɛsʲoː˖ɡ pɐroːdʲiːtʲɪ sɐvʲɛ pɐroːdʲiːt sɐvoː kuːrʲiːbaː ɕuɔ˖ ɐtʲvʲɛjʊ ɐr nʲɛ ɪr pɐroːdʲiːtʲɪ kaː tʊ ɡɐlʲɪ kɐɪp tʊ dɐɪnuɔjɪ nʲɛs tuː proːjɛktuː toːkʲuː˖ tɐrptɐʊtʲɪnʲuː˖ juː tʲɪkrɐɪ nʲeːrɐ dɐʊɡ mɐn ɐtroːdoː t͡ɕɛ voːsʲnʲɛ nɐ iːrɐ dɐr tuː kʊr kʊr kʊr kʊr dɐɪnuɔjɪ kɐɪp sɫoːvʲɛnʲsʲkʲiː bɐzaː ɐr ɡɐɫ toːkʲiɛ bʲɛt jiɛ nʲɛ toːkʲɛ maːstɐ kɐɪp ɛʊroːvʲɪʑɪjɐ iːrɐ ɐr nʲɛ ɪr tʊ tʲɛn dɐɪnuɔjɪ nʲɛ sɐvoː dɐɪnɐs,0.9506065,380,379,0
L_ST_M3_IM254_01_00100,tai man tai yra čia didžiulė galimybė tiesiog parodyti save ir ir ir ką aš darau,tai man tai yra čia didžiulė galimybė tiesiog parodyti save ir ir ir ką aš darau,tai man tai yra čia didžiulė galimybė tiesiog parodyti save ir ir ir ką aš darau,,L,Lossy,ST,Spontaneous-TV,M,Male,3,18–25,tai man tai yra čia didžiulė galimybė tiesiog parodyti save ir ir ir ką aš darau,0.0,0.0,1.0,0.0,tɐɪ mɐn tɐɪ iːrɐ t͡ɕɛ dʲɪd͡ʒʲʊ˖lʲeː ɡɐlʲɪmʲiːbʲeː tʲiɛsʲoː˖ɡ pɐroːdʲiːtʲɪ sɐvʲɛ ɪr ɪr ɪr kaː ɐʃ dɐrɐʊ,tɐɪ mɐn tɐɪ iːrɐ t͡ɕɛ dʲɪd͡ʒʲʊ˖lʲeː ɡɐlʲɪmʲiːbʲeː tʲiɛsʲoː˖ɡ pɐroːdʲiːtʲɪ sɐvʲɛ ɪr ɪr ɪr kaː ɐʃ dɐrɐʊ,1.0000001,80,80,0
